symbol,target_type,window,flags,n,settle_rate,win_rate,pf,total_pips,avg_pips,avg_settle_h,med_settle_h,avg_rr,med_rr,avg_dist,pct_timeout
EURUSD,intraday,intra_09-12_3h,EMA|1:1,350,82.9,82.9,16.53,6774.0,19.4,6.0,6.5,0.66,1.0,21.8,0.0
EURUSD,intraday,intra_15-18_3h,EMA+H4|1:1,244,82.8,82.8,16.48,7392.0,30.3,10.1,11.2,0.66,1.0,34.2,0.0
EURUSD,intraday,intra_07-15_8h,EMA|1:1,361,82.0,82.0,16.39,7792.0,21.6,7.0,8.8,0.64,1.0,24.4,0.0
EURUSD,intraday,intra_07-11_4h,EMA|1:1,365,83.0,83.0,16.38,5697.0,15.6,4.7,3.5,0.66,1.0,17.6,0.0
EURUSD,intraday,intra_08-11_3h,RAW|1:1,776,84.7,84.7,16.29,12941.0,16.7,4.8,3.8,0.69,1.0,18.9,0.0
EURUSD,intraday,intra_12-18_6h,RAW|1:1,777,86.0,86.0,16.23,23689.0,30.5,10.3,12.0,0.72,1.0,34.5,0.0
EURUSD,intraday,intra_22-04_6h,CLU+LLR|1:1.5,370,68.9,91.6,16.22,12004.0,32.4,11.7,12.5,0.48,0.67,43.8,26.2
EURUSD,intraday,intra_10-13_3h,EMA+CLU+LLR|1:1,122,91.0,91.0,16.2,3855.0,31.6,8.9,10.5,0.82,1.0,35.8,0.0
EURUSD,intraday,intra_13-17_4h,CLU|1:1,468,89.5,89.7,16.16,16474.0,35.2,11.4,12.5,0.79,1.0,39.9,0.2
EURUSD,intraday,intra_10-13_3h,EMA+H4+CLU|1:1,126,90.5,90.5,16.13,4126.0,32.7,9.1,10.5,0.81,1.0,37.1,0.0
EURUSD,intraday,intra_10-13_3h,H4+LLR|1:1,275,84.7,84.7,16.05,6121.0,22.3,6.4,6.2,0.69,1.0,25.2,0.0
EURUSD,intraday,intra_10-13_3h,H4|1:1,412,83.0,83.0,16.02,8672.0,21.0,6.3,6.2,0.66,1.0,23.9,0.0
EURUSD,intraday,intra_20-00_4h,EMA+H4+LLR|1:1,181,68.5,82.3,16.02,4801.0,26.5,9.1,10.5,0.6,1.0,35.2,15.5
EURUSD,intraday,intra_18-00_6h,EMA+H4+CLU|1:1,168,67.9,88.7,15.97,5966.0,35.5,12.0,12.2,0.69,1.0,46.6,22.6
EURUSD,intraday,intra_07-10_3h,EMA+H4|1:1,227,82.8,82.8,15.88,3368.0,14.8,4.1,3.6,0.66,1.0,16.8,0.0
EURUSD,intraday,intra_12-18_6h,EMA+LLR|1:1,279,85.3,85.3,15.85,7988.0,28.6,10.4,12.0,0.71,1.0,32.5,0.0
EURUSD,intraday,intra_13-17_4h,EMA+CLU+LLR|1:1,172,88.4,89.0,15.81,5672.0,33.0,11.6,12.4,0.77,1.0,37.6,0.6
EURUSD,intraday,intra_12-16_4h,EMA+LLR|1:1.5,278,89.9,89.9,15.53,6693.0,24.1,8.5,10.4,0.5,0.67,26.8,0.0
EURUSD,intraday,intra_12-16_4h,CLU+LLR|1:1,316,89.2,89.6,15.5,10384.0,32.9,11.0,11.9,0.79,1.0,37.4,0.3
EURUSD,intraday,intra_18-21_3h,EMA+H4+CLU+LLR|1:1,122,71.3,87.7,15.41,4231.0,34.7,11.6,12.0,0.71,1.0,43.0,18.0
EURUSD,intraday,intra_07-11_4h,RAW|1:1,777,83.8,83.8,15.4,12916.0,16.6,4.9,4.0,0.68,1.0,18.9,0.0
EURUSD,intraday,intra_08-11_3h,EMA|1:1,358,83.0,83.0,15.32,5745.0,16.0,4.8,3.8,0.66,1.0,18.3,0.0
EURUSD,intraday,intra_05-13_8h,LLR|1:1,551,83.7,83.7,15.26,10957.0,19.9,6.4,8.5,0.67,1.0,22.7,0.0
EURUSD,intraday,intra_14-18_4h,CLU|1:1,480,88.3,88.5,15.2,18087.0,37.7,12.3,14.8,0.77,1.0,43.0,0.2
EURUSD,intraday,intra_16-19_3h,EMA+H4+CLU|1:1,163,83.4,89.0,15.14,6345.0,38.9,13.0,15.1,0.76,1.0,45.4,5.5
EURUSD,intraday,intra_22-04_6h,H4+LLR|1:1,274,65.7,82.5,15.13,7944.0,29.0,9.5,10.6,0.58,1.0,40.0,18.2
EURUSD,intraday,intra_18-00_6h,EMA+H4+CLU+LLR|1:1,123,67.5,87.8,15.09,4184.0,34.0,11.9,12.0,0.68,1.0,45.3,22.8
EURUSD,intraday,intra_18-21_3h,EMA+CLU|1:1,239,70.7,88.3,14.97,8201.0,34.3,11.9,12.2,0.7,1.0,43.3,18.4
EURUSD,intraday,intra_12-18_6h,CLU|1:1,503,88.5,88.7,14.96,18340.0,36.5,11.9,13.8,0.77,1.0,41.7,0.2
EURUSD,intraday,intra_10-13_3h,RAW|1:1,775,83.1,83.1,14.73,14966.0,19.3,6.2,6.2,0.66,1.0,22.1,0.0
EURUSD,intraday,intra_10-13_3h,EMA+H4+CLU+LLR|1:1,86,89.5,89.5,14.73,2993.0,34.8,9.2,10.5,0.79,1.0,39.9,0.0
EURUSD,intraday,intra_20-00_4h,EMA+H4|1:1,245,67.3,82.4,14.73,6608.0,27.0,9.2,10.5,0.59,1.0,36.1,16.3
EURUSD,intraday,intra_13-17_4h,CLU+LLR|1:1,334,88.6,88.9,14.68,11415.0,34.2,11.5,12.2,0.78,1.0,39.3,0.3
EURUSD,intraday,intra_15-18_3h,EMA+H4+LLR|1:1,180,82.8,82.8,14.67,5271.0,29.3,9.9,11.2,0.66,1.0,33.6,0.0
EURUSD,intraday,intra_18-00_6h,CLU|1:1,489,64.6,89.2,14.67,16449.0,33.6,11.3,11.5,0.68,1.0,45.5,25.8
EURUSD,intraday,intra_14-20_6h,EMA+H4+LLR|1:1,185,76.2,80.5,14.52,5473.0,29.6,10.0,11.8,0.6,1.0,34.8,4.9
EURUSD,intraday,intra_20-00_4h,EMA+CLU|1:1,235,67.2,88.1,14.49,7853.0,33.4,11.8,12.0,0.67,1.0,44.9,22.6
EURUSD,intraday,intra_08-10_2h,LLR|1:1,542,81.9,81.9,14.46,7395.0,13.6,4.1,3.5,0.64,1.0,15.7,0.0
EURUSD,intraday,intra_12-18_6h,LLR|1:1,571,85.5,85.5,14.27,16635.0,29.1,10.2,11.8,0.71,1.0,33.5,0.0
EURUSD,intraday,intra_22-04_6h,H4|1:1,395,65.6,81.3,14.24,11388.0,28.8,9.5,10.8,0.57,1.0,39.3,17.5
EURUSD,intraday,intra_08-11_3h,EMA+LLR|1:1,265,83.0,83.0,14.18,4198.0,15.8,4.6,3.4,0.66,1.0,18.2,0.0
EURUSD,intraday,intra_16-19_3h,H4+CLU+LLR|1:1,181,81.2,89.0,14.16,7308.0,40.4,12.7,14.8,0.76,1.0,48.0,7.7
EURUSD,intraday,intra_07-10_3h,RAW|1:1,776,82.1,82.1,14.15,10949.0,14.1,4.0,3.5,0.64,1.0,16.3,0.0
EURUSD,intraday,intra_22-04_6h,H4+CLU+LLR|1:1,187,65.8,87.7,14.15,6610.0,35.3,11.9,12.5,0.67,1.0,49.5,24.6
EURUSD,intraday,intra_12-16_4h,LLR|1:1.5,570,88.9,88.9,14.14,13957.0,24.5,8.5,10.2,0.48,0.67,27.6,0.0
EURUSD,intraday,intra_12-16_4h,EMA|1:1,363,83.2,83.2,14.13,8975.0,24.7,9.1,11.0,0.66,1.0,28.5,0.0
EURUSD,intraday,intra_08-10_2h,RAW|1:1,776,81.6,81.6,14.06,10825.0,13.9,4.1,3.2,0.63,1.0,16.1,0.0
EURUSD,intraday,intra_08-10_2h,EMA+H4|1:1,241,80.9,80.9,14.01,3354.0,13.9,3.8,2.8,0.62,1.0,16.1,0.0
EURUSD,intraday,intra_16-19_3h,EMA+H4|1:1,242,80.6,84.3,13.99,7277.0,30.1,10.5,11.2,0.67,1.0,35.3,3.7
EURUSD,intraday,intra_20-00_4h,EMA+CLU+LLR|1:1,176,68.8,88.1,13.99,5726.0,32.5,12.0,12.0,0.68,1.0,43.6,21.6
EURUSD,intraday,intra_18-00_6h,EMA+CLU|1:1,237,65.0,88.2,13.96,7941.0,33.5,12.0,12.1,0.66,1.0,45.4,24.5
EURUSD,intraday,intra_18-21_3h,EMA+H4|1:1,247,70.0,82.6,13.91,6908.0,28.0,9.5,10.5,0.6,1.0,35.0,13.0
EURUSD,intraday,intra_07-11_4h,LLR|1:1,549,83.2,83.2,13.9,8770.0,16.0,4.9,4.2,0.66,1.0,18.5,0.0
EURUSD,intraday,intra_18-21_3h,RAW|1:1,779,69.1,83.6,13.88,21350.0,27.4,9.0,10.2,0.62,1.0,35.0,14.9
EURUSD,intraday,intra_22-04_6h,EMA+H4+LLR|1:1.5,181,69.1,84.5,13.86,4674.0,25.8,9.3,10.5,0.38,0.67,36.0,18.2
EURUSD,intraday,intra_14-18_4h,EMA+CLU|1:1,233,86.7,87.1,13.85,8561.0,36.7,12.6,14.9,0.74,1.0,42.6,0.4
EURUSD,intraday,intra_18-00_6h,RAW|1:1,778,65.8,84.2,13.85,21110.0,27.1,8.9,10.2,0.61,1.0,37.1,19.2
EURUSD,intraday,intra_08-11_3h,LLR|1:1,551,83.8,83.8,13.84,8654.0,15.7,4.7,3.8,0.68,1.0,18.2,0.0
EURUSD,intraday,intra_14-18_4h,RAW|1:1,777,80.7,80.7,13.82,22969.0,29.6,10.7,13.0,0.61,1.0,34.2,0.0
EURUSD,intraday,intra_22-04_6h,EMA+H4+CLU|1:1,164,65.9,86.0,13.77,5511.0,33.6,11.7,12.2,0.65,1.0,46.3,23.2
EURUSD,intraday,intra_18-21_3h,CLU|1:1,488,69.3,88.9,13.72,16567.0,33.9,11.3,11.5,0.71,1.0,43.7,20.3
EURUSD,intraday,intra_16-19_3h,EMA+H4+LLR|1:1,178,81.5,84.8,13.69,5163.0,29.0,10.2,11.2,0.69,1.0,34.1,3.4
EURUSD,intraday,intra_18-21_3h,EMA+H4+LLR|1:1,186,71.0,82.8,13.66,4897.0,26.3,8.9,10.2,0.61,1.0,32.9,12.4
EURUSD,intraday,intra_20-00_4h,CLU|1:1,490,68.6,89.0,13.51,16188.0,33.0,11.1,11.5,0.7,1.0,44.4,21.8
EURUSD,intraday,intra_14-20_6h,RAW|1:1,776,75.5,82.1,13.47,23609.0,30.4,10.5,12.5,0.62,1.0,36.7,6.7
EURUSD,intraday,intra_15-18_3h,CLU|1:1,479,86.6,86.8,13.45,17746.0,37.0,12.3,14.5,0.73,1.0,43.0,0.2
EURUSD,intraday,intra_13-17_4h,EMA|1:1,377,80.9,80.9,13.36,9773.0,25.9,9.7,11.2,0.62,1.0,30.1,0.0
EURUSD,intraday,intra_14-20_6h,CLU|1:1,499,78.6,87.4,13.24,18395.0,36.9,12.2,14.8,0.72,1.0,44.7,9.0
EURUSD,intraday,intra_13-17_4h,RAW|1:1,776,81.4,81.4,13.18,20690.0,26.7,9.6,11.0,0.63,1.0,31.0,0.0
EURUSD,intraday,intra_20-00_4h,RAW|1:1,779,67.9,83.7,13.18,20893.0,26.8,8.9,10.2,0.61,1.0,36.4,16.7
EURUSD,intraday,intra_13-17_4h,EMA+LLR|1:1,288,79.9,79.9,13.14,7111.0,24.7,9.6,11.0,0.6,1.0,28.8,0.0
EURUSD,intraday,intra_22-04_6h,EMA+H4|1:1.5,246,67.5,83.7,13.1,6525.0,26.5,9.4,10.5,0.37,0.67,36.7,19.1
EURUSD,intraday,intra_12-16_4h,EMA+LLR|1:1,278,82.7,82.7,13.09,6402.0,23.0,8.5,10.4,0.65,1.0,26.8,0.0
EURUSD,intraday,intra_09-12_3h,EMA+LLR|1:1,260,81.2,81.2,13.09,4819.0,18.5,5.9,5.8,0.62,1.0,21.6,0.0
EURUSD,intraday,intra_12-16_4h,RAW|1:1,777,82.8,82.8,13.05,18996.0,24.4,8.8,10.5,0.66,1.0,28.5,0.0
EURUSD,intraday,intra_18-00_6h,EMA+CLU+LLR|1:1,178,65.2,87.6,13.03,5667.0,31.8,12.0,12.1,0.66,1.0,43.7,24.2
EURUSD,intraday,intra_15-18_3h,RAW|1:1,777,82.9,82.9,13.02,22788.0,29.3,10.4,11.9,0.66,1.0,34.2,0.0
EURUSD,intraday,intra_09-12_3h,LLR|1:1,555,80.4,80.4,13.01,9773.0,17.6,5.9,5.9,0.61,1.0,20.5,0.0
EURUSD,intraday,intra_18-21_3h,LLR|1:1,573,68.4,83.1,12.92,15099.0,26.4,8.9,10.0,0.61,1.0,34.0,15.2
EURUSD,intraday,intra_18-21_3h,EMA+CLU+LLR|1:1,180,70.6,87.2,12.88,5775.0,32.1,11.8,12.0,0.69,1.0,41.3,17.8
EURUSD,intraday,intra_18-00_6h,LLR|1:1,567,65.1,84.5,12.86,14976.0,26.4,9.0,10.2,0.61,1.0,36.8,20.1
EURUSD,intraday,intra_12-18_6h,CLU+LLR|1:1,360,87.5,87.8,12.81,12564.0,34.9,12.2,13.8,0.75,1.0,40.9,0.3
EURUSD,intraday,intra_18-00_6h,EMA+H4+LLR|1:1,186,67.2,82.3,12.8,4807.0,25.8,9.0,10.2,0.59,1.0,35.2,16.1
EURUSD,intraday,intra_14-18_4h,CLU+LLR|1:1,342,86.5,86.8,12.73,12413.0,36.3,12.5,14.6,0.73,1.0,42.6,0.3
EURUSD,intraday,intra_10-13_3h,LLR|1:1,540,82.8,82.8,12.64,10164.0,18.8,6.2,6.2,0.66,1.0,22.1,0.0
EURUSD,intraday,intra_07-10_3h,LLR|1:1,549,80.7,80.7,12.47,7398.0,13.5,4.1,3.5,0.61,1.0,15.8,0.0
EURUSD,intraday,intra_18-21_3h,EMA|1:1,376,69.1,81.9,12.47,9772.0,26.0,9.3,10.5,0.59,1.0,33.5,13.0
EURUSD,intraday,intra_18-00_6h,CLU+LLR|1:1,362,62.4,87.8,12.41,11481.0,31.7,11.4,11.5,0.65,1.0,44.6,27.1
EURUSD,intraday,intra_13-17_4h,LLR|1:1,572,80.8,80.8,12.35,14661.0,25.6,9.4,11.0,0.62,1.0,30.1,0.0
EURUSD,intraday,intra_08-10_2h,EMA+LLR|1:1,259,80.7,80.7,12.35,3250.0,12.5,3.7,2.8,0.61,1.0,14.8,0.0
EURUSD,intraday,intra_16-19_3h,RAW|1:1,776,79.0,83.6,12.26,22439.0,28.9,10.2,11.2,0.66,1.0,34.9,4.6
EURUSD,intraday,intra_18-00_6h,EMA+H4|1:1,250,66.0,81.6,12.23,6683.0,26.7,9.4,10.5,0.57,1.0,36.4,16.4
EURUSD,intraday,intra_14-18_4h,EMA|1:1,379,77.8,77.8,12.17,10487.0,27.7,10.8,13.2,0.56,1.0,32.6,0.0
EURUSD,intraday,intra_16-19_3h,EMA+H4+CLU+LLR|1:1,116,81.9,87.1,12.12,4327.0,37.3,13.0,14.8,0.72,1.0,44.8,5.2
EURUSD,intraday,intra_12-16_4h,LLR|1:1,570,82.3,82.3,12.07,13321.0,23.4,8.5,10.2,0.65,1.0,27.6,0.0
EURUSD,intraday,intra_15-18_3h,EMA+CLU|1:1,230,84.8,85.2,12.03,8332.0,36.2,12.6,14.5,0.7,1.0,42.9,0.4
EURUSD,intraday,intra_18-21_3h,EMA+LLR|1:1,287,69.7,81.5,11.89,7056.0,24.6,9.0,10.2,0.59,1.0,31.7,12.2
EURUSD,intraday,intra_10-13_3h,EMA+H4+LLR|1:1,173,80.9,80.9,11.85,3724.0,21.5,6.2,6.0,0.62,1.0,25.5,0.0
EURUSD,intraday,intra_14-18_4h,LLR|1:1,561,79.9,79.9,11.71,16071.0,28.6,10.8,13.0,0.6,1.0,34.0,0.0
EURUSD,intraday,intra_22-04_6h,EMA|1:1.5,375,68.0,84.0,11.66,9456.0,25.2,9.5,10.5,0.37,0.67,35.7,19.2
EURUSD,intraday,intra_20-00_4h,LLR|1:1,567,66.8,83.1,11.65,14739.0,26.0,9.1,10.5,0.59,1.0,36.1,17.1
EURUSD,intraday,intra_18-21_3h,CLU+LLR|1:1,357,67.5,87.7,11.62,11476.0,32.1,11.4,11.5,0.68,1.0,42.7,21.0
EURUSD,intraday,intra_14-18_4h,EMA+CLU+LLR|1:1,169,84.6,85.2,11.61,6014.0,35.6,12.8,15.0,0.7,1.0,42.4,0.6
EURUSD,intraday,intra_10-13_3h,EMA+H4|1:1,251,79.3,79.3,11.55,4996.0,19.9,6.3,6.5,0.59,1.0,23.7,0.0
EURUSD,intraday,intra_14-20_6h,LLR|1:1,570,73.7,81.1,11.46,16513.0,29.0,10.3,12.1,0.6,1.0,35.9,7.5
EURUSD,intraday,intra_14-20_6h,EMA+CLU|1:1,239,77.0,84.5,11.45,8627.0,36.1,12.9,15.1,0.67,1.0,44.5,7.9
EURUSD,intraday,intra_15-18_3h,CLU+LLR|1:1,339,84.7,85.0,11.37,11961.0,35.3,12.5,14.8,0.7,1.0,42.2,0.3
EURUSD,intraday,intra_10-13_3h,EMA|1:1,366,78.7,78.7,11.36,6849.0,18.7,6.4,7.2,0.57,1.0,22.3,0.0
EURUSD,intraday,intra_22-04_6h,EMA+H4+CLU+LLR|1:1,118,63.6,83.9,11.34,3745.0,31.7,11.9,12.8,0.6,1.0,45.9,23.7
EURUSD,intraday,intra_16-19_3h,LLR|1:1,564,78.5,83.0,11.21,15795.0,28.0,10.2,11.2,0.65,1.0,34.3,4.4
EURUSD,intraday,intra_07-10_3h,EMA|1:1,342,80.1,80.1,11.16,4301.0,12.6,4.0,3.4,0.6,1.0,15.0,0.0
EURUSD,intraday,intra_22-04_6h,EMA+LLR|1:1.5,281,69.4,84.3,11.15,6897.0,24.5,9.6,10.8,0.37,0.67,34.6,17.8
EURUSD,intraday,intra_14-18_4h,EMA+LLR|1:1,278,78.4,78.4,11.11,7618.0,27.4,10.8,13.4,0.57,1.0,32.8,0.0
EURUSD,intraday,intra_16-19_3h,EMA|1:1,367,78.5,82.0,11.07,10122.0,27.6,10.7,11.5,0.63,1.0,33.6,3.5
EURUSD,intraday,intra_14-20_6h,CLU+LLR|1:1,358,75.1,85.5,11.04,12515.0,35.0,12.2,14.5,0.68,1.0,44.0,10.6
EURUSD,intraday,intra_07-10_3h,EMA+LLR|1:1,251,78.9,78.9,11.01,3204.0,12.8,4.1,3.5,0.58,1.0,15.3,0.0
EURUSD,intraday,intra_20-00_4h,CLU+LLR|1:1,362,66.6,87.3,11.0,11243.0,31.1,11.4,11.8,0.66,1.0,43.5,22.7
EURUSD,intraday,intra_14-20_6h,EMA|1:1,382,72.0,77.2,10.96,10621.0,27.8,10.7,12.8,0.53,1.0,34.5,5.5
EURUSD,intraday,intra_16-19_3h,EMA+CLU|1:1,240,80.4,85.8,10.96,8311.0,34.6,12.8,14.8,0.7,1.0,42.5,5.4
EURUSD,intraday,intra_16-19_3h,CLU|1:1,504,80.0,86.5,10.92,17414.0,34.6,12.1,13.8,0.71,1.0,42.6,6.5
EURUSD,intraday,intra_10-13_3h,EMA+LLR|1:1,257,79.0,79.0,10.91,4913.0,19.1,6.4,7.2,0.58,1.0,23.0,0.0
EURUSD,intraday,intra_15-18_3h,LLR|1:1,565,81.4,81.4,10.9,15772.0,27.9,10.4,11.8,0.63,1.0,33.6,0.0
EURUSD,intraday,intra_08-10_2h,EMA|1:1,357,79.0,79.0,10.86,4300.0,12.0,3.8,2.8,0.58,1.0,14.5,0.0
EURUSD,intraday,intra_20-00_4h,EMA|1:1,374,66.6,81.8,10.8,9246.0,24.7,9.1,10.5,0.57,1.0,34.9,16.3
EURUSD,intraday,intra_18-00_6h,EMA|1:1,380,64.2,81.1,10.63,9374.0,24.7,9.1,10.5,0.55,1.0,35.1,17.6
EURUSD,intraday,intra_16-19_3h,EMA+LLR|1:1,276,78.6,81.9,10.62,7307.0,26.5,10.5,11.5,0.63,1.0,32.5,3.3
EURUSD,intraday,intra_20-00_4h,EMA+LLR|1:1,281,68.0,81.9,10.59,6810.0,24.2,9.1,10.5,0.58,1.0,34.0,14.9
EURUSD,intraday,intra_15-18_3h,EMA|1:1,373,78.6,78.6,10.58,10307.0,27.6,10.7,12.2,0.57,1.0,33.4,0.0
EURUSD,intraday,intra_18-00_6h,EMA+LLR|1:1,287,65.5,81.9,10.52,6842.0,23.8,8.9,10.4,0.57,1.0,33.9,17.1
EURUSD,intraday,intra_15-18_3h,EMA+CLU+LLR|1:1,168,82.7,83.3,10.27,5753.0,34.2,12.6,14.8,0.66,1.0,41.8,0.6
EURUSD,intraday,intra_22-04_6h,EMA+H4|1:1,246,61.0,76.4,10.18,6181.0,25.1,9.6,10.8,0.47,1.0,36.7,17.5
EURUSD,intraday,intra_22-04_6h,RAW|1:1,780,63.8,79.9,10.13,19944.0,25.6,9.4,10.5,0.54,1.0,37.2,18.2
EURUSD,intraday,intra_22-04_6h,CLU|1:1,498,64.3,84.7,9.81,15298.0,30.7,11.5,12.0,0.62,1.0,44.5,23.1
EURUSD,intraday,intra_22-04_6h,EMA+H4+LLR|1:1,181,61.3,76.2,9.7,4340.0,24.0,9.4,10.5,0.47,1.0,36.0,17.1
EURUSD,intraday,intra_14-20_6h,EMA+CLU+LLR|1:1,175,73.1,82.3,9.55,5974.0,34.1,13.0,15.1,0.62,1.0,43.9,9.7
EURUSD,intraday,intra_14-20_6h,EMA+LLR|1:1,288,70.5,76.4,9.5,7580.0,26.3,10.3,12.0,0.51,1.0,33.7,6.2
EURUSD,intraday,intra_16-19_3h,CLU+LLR|1:1,360,78.3,85.0,9.47,11929.0,33.1,12.2,13.6,0.68,1.0,42.2,6.7
EURUSD,intraday,intra_22-04_6h,LLR|1:1,566,63.8,80.4,9.44,14199.0,25.1,9.6,10.8,0.54,1.0,37.1,18.2
EURUSD,intraday,intra_15-18_3h,EMA+LLR|1:1,278,77.7,77.7,9.41,7343.0,26.4,10.5,12.1,0.55,1.0,32.7,0.0
EURUSD,intraday,intra_16-19_3h,EMA+CLU+LLR|1:1,174,79.3,84.5,9.32,5804.0,33.4,13.1,15.0,0.67,1.0,42.2,5.2
EURUSD,intraday,intra_22-04_6h,EMA+CLU|1:1,239,65.3,84.1,9.25,7293.0,30.5,11.6,12.0,0.61,1.0,44.3,21.3
EURUSD,intraday,intra_22-04_6h,CLU+LLR|1:1,370,62.4,83.2,8.11,10602.0,28.7,11.7,12.5,0.58,1.0,43.8,23.2
EURUSD,intraday,intra_22-04_6h,EMA|1:1,375,60.8,75.5,7.77,8631.0,23.0,9.6,10.6,0.46,1.0,35.7,16.8
EURUSD,intraday,intra_22-04_6h,EMA+CLU+LLR|1:1,180,63.9,81.7,7.38,5037.0,28.0,11.9,12.8,0.56,1.0,43.1,20.6
EURUSD,intraday,intra_22-04_6h,EMA+LLR|1:1,281,61.6,75.4,7.09,6171.0,22.0,9.5,10.5,0.45,1.0,34.6,15.7
EURUSD,offset,offset_12:00,H4+CLU|1:1,243,86.4,88.1,10.58,6591.0,27.1,7.8,9.1,0.76,1.0,33.5,3.7
EURUSD,offset,offset_12:00,EMA+H4+CLU|1:1,140,87.9,87.9,10.48,3935.0,28.1,7.5,9.0,0.76,1.0,34.2,0.7
EURUSD,offset,offset_12:00,CLU|1:1,344,85.2,87.2,10.13,8652.0,25.2,7.9,9.2,0.75,1.0,31.8,4.7
EURUSD,offset,offset_12:00,H4|1:2,497,88.3,89.1,10.06,8659.0,17.4,5.0,3.5,0.35,0.5,21.1,3.8
EURUSD,offset,offset_12:00,H4+CLU|1:1.5,243,88.5,90.1,9.91,6644.0,27.3,7.8,9.2,0.52,0.67,33.5,4.9
EURUSD,offset,offset_12:00,H4+CLU|1:2,243,88.9,90.5,9.75,6650.0,27.4,7.8,9.2,0.39,0.5,33.5,7.4
EURUSD,offset,offset_12:00,EMA+H4+CLU+LLR|1:1,105,86.7,86.7,9.72,3103.0,29.5,7.8,9.2,0.74,1.0,36.5,1.0
EURUSD,offset,offset_12:00,EMA+H4+CLU|1:1.5,140,90.7,90.7,9.66,3982.0,28.4,7.6,9.0,0.52,0.67,34.2,1.4
EURUSD,offset,offset_12:00,RAW|tier,779,90.5,91.4,9.58,12308.0,15.8,4.8,3.2,0.28,0.33,19.2,4.2
EURUSD,offset,offset_12:00,EMA+H4+CLU|1:2,140,91.4,91.4,9.57,3996.0,28.5,7.6,9.0,0.39,0.5,34.2,4.3
EURUSD,offset,offset_12:00,H4|tier,497,90.3,91.1,9.54,8653.0,17.4,4.9,3.5,0.28,0.33,21.1,4.2
EURUSD,offset,offset_12:00,H4|1:1.5,497,85.5,86.3,9.45,8519.0,17.1,5.0,3.8,0.45,0.67,21.1,2.4
EURUSD,offset,offset_12:00,CLU|1:1.5,344,87.2,89.2,9.41,8717.0,25.3,7.9,9.2,0.5,0.67,31.8,5.8
EURUSD,offset,offset_12:00,H4+CLU+LLR|1:1,168,84.5,86.9,9.39,4695.0,27.9,8.0,9.4,0.73,1.0,35.4,4.2
EURUSD,offset,offset_12:00,CLU|1:2,344,88.1,90.1,9.33,8759.0,25.5,8.0,9.2,0.38,0.5,31.8,7.8
EURUSD,offset,offset_12:00,EMA+H4|tier,305,91.1,91.1,9.33,5195.0,17.0,4.7,3.2,0.28,0.33,20.2,2.3
EURUSD,offset,offset_12:00,EMA+H4|1:2,305,88.2,88.2,9.29,5147.0,16.9,4.7,3.2,0.33,0.5,20.2,2.0
EURUSD,offset,offset_12:00,RAW|1:2,779,87.7,88.6,9.26,12145.0,15.6,4.9,3.5,0.34,0.5,19.2,3.6
EURUSD,offset,offset_12:00,EMA+H4|1:1.5,305,85.6,85.6,9.17,5093.0,16.7,4.7,3.2,0.43,0.67,20.2,0.7
EURUSD,offset,offset_12:00,EMA+CLU|1:1,168,85.7,86.3,9.08,4409.0,26.2,7.5,9.0,0.72,1.0,33.0,1.2
EURUSD,offset,offset_12:00,CLU+LLR|1:1,243,84.0,86.4,8.99,6136.0,25.2,8.2,9.5,0.72,1.0,32.6,4.5
EURUSD,offset,offset_12:00,EMA+H4+CLU+LLR|1:1.5,105,89.5,89.5,8.97,3141.0,29.9,7.9,9.5,0.5,0.67,36.5,1.9
EURUSD,offset,offset_12:00,H4+CLU+LLR|1:1.5,168,86.9,89.3,8.94,4751.0,28.3,8.1,9.5,0.5,0.67,35.4,5.4
EURUSD,offset,offset_12:00,EMA+CLU+LLR|1:1,127,85.0,85.8,8.78,3440.0,27.1,7.8,9.2,0.71,1.0,34.4,1.6
EURUSD,offset,offset_12:00,RAW|1:1.5,779,84.7,85.6,8.74,11905.0,15.3,4.8,3.5,0.43,0.67,19.2,2.6
EURUSD,offset,offset_12:00,CLU+LLR|1:1.5,243,86.4,88.9,8.63,6226.0,25.6,8.3,9.5,0.49,0.67,32.6,5.8
EURUSD,offset,offset_12:00,H4+CLU|tier,243,88.9,90.5,8.44,6532.0,26.9,7.8,9.2,0.34,0.33,33.5,8.2
EURUSD,offset,offset_12:00,CLU|tier,344,88.4,90.4,8.43,8661.0,25.2,8.0,9.2,0.33,0.33,31.8,9.0
EURUSD,offset,offset_12:00,H4|1:1,497,78.5,79.3,8.37,8085.0,16.3,5.0,3.5,0.59,1.0,21.1,1.8
EURUSD,offset,offset_12:00,LLR|tier,565,89.6,90.6,8.35,8744.0,15.5,5.0,3.8,0.27,0.33,19.2,4.4
EURUSD,offset,offset_12:00,H4+LLR|1:1.5,349,83.4,84.5,8.3,6106.0,17.5,5.3,4.0,0.41,0.67,22.1,2.6
EURUSD,offset,offset_12:00,EMA+CLU|1:2,168,89.9,90.5,8.3,4486.0,26.7,7.6,9.0,0.38,0.5,33.0,4.8
EURUSD,offset,offset_12:00,EMA+H4+LLR|1:1.5,226,84.1,84.1,8.3,3972.0,17.6,5.0,3.8,0.41,0.67,21.8,0.9
EURUSD,offset,offset_11:00,EMA+H4+CLU|tier,128,90.6,91.4,8.23,3269.0,25.5,6.9,6.6,0.34,0.33,32.3,6.2
